wikidatawiki,1706014176,Dcirovicbot,edit,true,Q116339761,/* wbeditentity-update-languages-short:0||ace */ .,9066,9142,2060344695,2060344715
commonswiki,1706014176,Ardfern,edit,false,Category:Boeing 737-300 (msn 30334),,617,424,671196057,844524010
wikidatawiki,1706014176,Dcirovicbot,edit,true,Q51179833,/* wbeditentity-update-languages-short:0||eml */ .,15962,16047,2059841815,2060344713
eswiki,1706014176,NacaruBot,edit,true,210 (Viña Bus),Bot: eliminando enlaces según [[WP:ENLACESFECHAS]],2807,2803,121130876,157563335
euwiki,1706014176,Lainobeltz,log,false,Eztabaida:Fortnite,Bandalismoa: edukia: '== fortnite 22 ==  fortnite=superior a valorant [[Lankide:Ninjafort22|Ninjafort22]] ([[Lankide eztabaida:Ninjafort22|eztabaida]]) 12:15, 23 urtarrila 2024 (CET)' (parte hartu duen lankide bakarra: 'Ninjafort22'),null,null,null,null
commonswiki,1706014177,Mztourist,edit,false,File:QT-2 (Quiet Thruster) hangar test.jpg,/* wbsetlabel-add:1|en */ QT-2 (Quiet Thruster) hangar test,449,670,844524008,844524011
wikidatawiki,1706014176,Dcirovicbot,edit,true,Q51199875,/* wbeditentity-update-languages-short:0||zh-tw */ .,10601,10706,2059110002,2060344712
wikidatawiki,1706014176,Jjw,edit,false,Q16092648,/* wbsetclaim-create:2||1 */ [[Property:P31]]: [[Q24856673]],6443,6859,2053237684,2060344711
commonswiki,1706014176,SchlurcherBot,edit,true,File:COVID-19 Charity in Thaitown (49926235112).jpg,/* wbeditentity-update:0| */ automatically adding [[Commons:Structured data|structured data]] based on file information,8044,10067,748300283,844524012
wikidatawiki,1706014176,Daniel Mietchen,edit,false,Q96479531,/* wbcreateclaim-create:1| */ [[Property:P921]]: [[Q116004102]], [[:toollabs:quickstatements/#/batch/222203|batch #222203]],8289,8709,1811844804,2060344714
commonswiki,1706014176,Ardfern,categorize,false,Category:Boeing 737 Classic by manufacturer serial number,[[:Category:Boeing 737-300 (msn 30334)]] removed from category,null,null,null,null
commonswiki,1706014176,Ardfern,categorize,false,Category:Boeing 737 by manufacturer serial number,[[:Category:Boeing 737-300 (msn 30334)]] removed from category,null,null,null,null
enwiki,1706014175,BattyBot,categorize,true,Category:WikiProject banners without banner shells,[[:Category talk:Belgium women's national football team managers]] removed from category, [[Special:WhatLinksHere/Category talk:Belgium women's national football team managers|this page is included within other pages]],null,null,null,null
enwiki,1706014175,Cewbot,categorize,true,Category:WikiProject banners without banner shells,[[:Talk:Airports for antique aircraft]] removed from category, [[Special:WhatLinksHere/Talk:Airports for antique aircraft|this page is included within other pages]],null,null,null,null
enwiki,1706014176,Fayenatic london,edit,false,User talk:PigeonChickenFish,/* Category:African-American cemeteries in Canada */ new section,1218,1614,1198205176,1198214454
commonswiki,1706014176,Ardfern,categorize,false,Category:Boeing aircraft by manufacturer serial number,[[:Category:Boeing 737-300 (msn 30334)]] removed from category,null,null,null,null
wikidatawiki,1706014177,Foscolo,log,false,Q75364643,,null,null,null,null
eswiki,1706014177,Amador Armario,new,false,Usuario:Amador Armario,Página creada con «holla»,null,5,null,157563336
enwiki,1706014177,Plantsurfer,edit,false,Serotonin syndrome,Replaced [[Wikipedia:VisualEditor/Named references|VE ref names]] using [[User:Nardog/RefRenamer|RefRenamer]]named citation,52619,52645,1198213340,1198214455
commonswiki,1706014176,Mztourist,categorize,false,Category:PD US Army,[[:File:QT-2 (Quiet Thruster) hangar test.jpg]] added to category,null,null,null,null
commonswiki,1706014176,Mztourist,categorize,false,Category:Vietnam War in March 1968,[[:File:QT-2 (Quiet Thruster) hangar test.jpg]] added to category,null,null,null,null
wikidatawiki,1706014177,Foscolo,edit,false,Q75364643,/* wbsetclaim-create:2||1 */ [[Property:P570]]: 8 January 2024,13547,14477,2060343055,2060344716
commonswiki,1706014176,Mztourist,categorize,false,Category:Schweizer X-26 Frigate,[[:File:QT-2 (Quiet Thruster) hangar test.jpg]] added to category,null,null,null,null
cswiktionary,1706014177,Kusurija,new,false,Kategorie:Obsahuje 棫 čtené jako くぬぎ,Kategorie,null,148,null,1288286
wikidatawiki,1706014177,Daniel Mietchen,edit,false,Q96479531,/* wbsetreference-add:2| */ [[Property:P921]]: [[Q116004102]], [[:toollabs:quickstatements/#/batch/222203|batch #222203]],8709,9159,2060344714,2060344717
wikidatawiki,1706014177,Plaça de Maig,edit,false,Q12323552,/* wbsetlabel-add:1|tr */ Ladegård, #quickstatements; #temporary_batch_1706013594953,3884,3951,1483987515,2060344718
commonswiki,1706014177,Kürschner,edit,false,File:Hare Koninklijke Hoogheid Prinses Beatrix bezoekt Koninklijke Nederlandse Jaarbe, Bestanddeelnr 913-6414.jpg,,2676,2735,844409304,844524014
commonswiki,1706014177,AKirch-Bonn,edit,false,File:2023-02-16-bonn-beuel-wieverfastelovendzoch-033.jpg,,361,761,844523249,844524013
eswiki,1706014177,NacaruBot,edit,true,Club de Yates de Alemania,Bot: eliminando enlaces según [[WP:ENLACESFECHAS]],7286,7282,133264505,157563337
itwikisource,1706014179,Alex brollo,edit,false,Pagina:Gibbon - Storia della decadenza e rovina dell'Impero romano VI.djvu/251,/* new eis level3 */,1716,1785,3300508,3301895
enwiki,1706014179,223.131.246.13,edit,false,1955 in French television,/* Births */,1380,1758,1164520283,1198214460
commonswiki,1706014178,Dosseman,edit,false,Category:Rüstem Pasha Caravanserai (Erzurum),removed [[Category:Buildings in Erzurum]],167,132,844523998,844524018
wikidatawiki,1706014179,Yzkoc,edit,false,Q1012642,/* wblinktitles-connect:2| */ enwiki:Kerpen Castle (Eifel), trwiki:Kerpen Kalesi (Eifel),10962,11065,1905798963,2060344725
eswiki,1706014179,NacaruBot,edit,true,Huracán Pauline,Bot: eliminando enlaces según [[WP:ENLACESFECHAS]],45291,45127,156786303,157563339
commonswiki,1706014179,Jeuwre,log,false,File:De-Aktenplänen.ogg,=={{int:filedesc}}==
{{Pronunciation file
 |description = {{LangSwitch  
   |de = Aussprachebeispiel 
   |en = pronunciation recording 
   |fr = example de prononciation
   |sv = uttalsexempel 
   |es = muestra de audio 
   |hu = hangminta 
   |default = pronunciation recording }}
 |Date = 2024-01-23
 |transcription = Aktenplänen
 |IPA = ˈaktn̩ˌplɛːnən
 |language = {{LangSwitch  
   |en = German
   |de = Deutsch 
   |fr = allemand
   |es = alemán
   |default = German }}
 |speaker = {{LangSwitch  
   |en = Male voice, recorded by native German speaker from Berlin, Germany  
   |de = Männliche Stimme, aufgenommen von deutschem Muttersprachler aus Berlin, Deutschland  
   |fr = Voix masculine enregistrée par une personne de langue maternelle allemande de Berlin, Allemagne  
   |es = Voz masculina grabada por un hablante nativo de alemán de Berlín, Alemania  
   |default = Male voice, recorded by native German speaker from Berlin, Germany }} 
 |recorded with = [[c:Category:Røde NT-USB|Røde NT-USB]], [[w:Audacity (audio editor)|Audacity]]
 |converted with = [[w:SoX|SoX (Sound eXchange audio editing software)]]
 |source = {{own}}
 |recorder =  [[user:Jeuwre|Jeuwre]]
 |author = [[user:Jeuwre|Jeuwre]]
 |other_versions = 
}}

=={{int:license-header}}==
{{cc-by-sa-4.0}}

{{Supported by Wikimedia Deutschland}}

[[Category:German pronunciation of noun flections|Aktenplänen]]
[[Category:Audio files made using a Rode NT-USB (supported by Wikimedia Deutschland)|Aktenplänen]]
[[Category:Audio files made by jeuwre|Aktenplänen]]
[[Category:Created with Audacity|Aktenplänen]],null,null,null,null
enwiki,1706014178,Cewbot,edit,true,Category talk:Airports disestablished in 1977,[[User:Cewbot/log/20200122/configuration|Maintain {{WPBS}} and vital articles]]: 2 WikiProject templates. Create {{WPBS}}.,44,75,899960171,1198214459
wikidatawiki,1706014179,DifoolBot,edit,true,Q92958339,/* wbsetreference-add:2| */ [[Property:P214]]: 5155914346239400305, Adding VIAF reference,6172,7569,2060344664,2060344726
wikidatawiki,1706014179,Plaça de Maig,edit,false,Q98478774,/* wbsetlabel-add:1|tr */ Landbomuseet Kolding, #quickstatements; #temporary_batch_1706013594953,5038,5117,1944283947,2060344724
enwiki,1706014178,Tyrhonejustinemarasiganmartinfloresmallari,edit,false,Bea Binene,,15346,15341,1198207142,1198214457
itwikisource,1706014179,Alex brollo,categorize,false,Categoria:Pagine che usano RigaIntestazione,[[:Pagina:Gibbon - Storia della decadenza e rovina dell'Impero romano VI.djvu/251]] aggiunta alla categoria, [[Special:WhatLinksHere/Pagina:Gibbon - Storia della decadenza e rovina dell'Impero romano VI.djvu/251|questa pagina è inclusa all'interno di altre pagine]],null,null,null,null
